cell_id,grid_x,grid_y,area_km2,building_count,building_footprint_m2,median_building_footprint_m2,building_footprint_share,building_density_km2,poi_count,poi_density_km2,poi_healthcare,poi_healthcare_density_km2,poi_education,poi_education_density_km2,poi_food_drink,poi_food_drink_density_km2,poi_retail_markets,poi_retail_markets_density_km2,poi_transport,poi_transport_density_km2,poi_civic_religious,poi_civic_religious_density_km2,poi_recreation_culture,poi_recreation_culture_density_km2,poi_other,poi_other_density_km2,distance_healthcare_m,distance_education_m,distance_market_m,distance_park_m,distance_transport_m,landuse_residential_share,landuse_commercial_share,landuse_industrial_share,landuse_institutional_share,landuse_green_share,landuse_transport_share,landuse_other_share,mapped_landuse_share,road_length_km,road_density_km_km2,intersection_count,intersection_density_km2,cell_neighbor_count,cell_degree_centrality,cell_betweenness_centrality,cluster_id,pca_1,pca_2,urban_class
C009_026,9,26,0.5625,916.0,120966.194991,95.909509,0.215051,1628.444444,111,197.333333,5,8.888889,9,16.0,7,12.444444,19,33.777778,4,7.111111,4,7.111111,0,0.0,63,112.0,313.486153,69.586044,235.981016,445.021579,109.971579,0.062235,0.0,0.0,0.019845,0.0,0.0,0.0,0.08208,9.989128,17.75845,72,128.0,8,0.012461,0.017616,6,2.089771,-0.090377,Cluster 6 · high building coverage / retail-rich
C009_027,9,27,0.5625,1203.0,190214.418714,92.8921,0.338159,2138.666667,32,56.888889,0,0.0,4,7.111111,1,1.777778,6,10.666667,2,3.555556,2,3.555556,1,1.777778,16,28.444444,699.568658,177.282282,527.916535,778.057519,363.538429,0.098622,0.0,0.0,0.0,0.0,0.0,0.0,0.098622,7.015486,12.471975,39,69.333333,8,0.012461,0.013972,3,0.200745,-0.412291,Cluster 3 · building-dense / limited recreation POIs
C009_028,9,28,0.5625,1745.0,188832.342588,67.270317,0.335702,3102.222222,16,28.444444,1,1.777778,2,3.555556,1,1.777778,1,1.777778,0,0.0,1,1.777778,0,0.0,10,17.777778,494.420711,6.810865,569.783055,1095.978971,684.35495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03123,17.833298,73,129.777778,8,0.012461,0.010067,3,0.057163,-0.973649,Cluster 3 · building-dense / limited recreation POIs
C009_029,9,29,0.5625,1657.0,174875.076953,59.290173,0.310889,2945.777778,65,115.555556,8,14.222222,6,10.666667,4,7.111111,9,16.0,3,5.333333,2,3.555556,4,7.111111,29,51.555556,80.08455,142.41228,116.38517,420.713193,108.676692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.665751,17.183557,59,104.888889,8,0.012461,0.00577,6,2.435646,-0.695915,Cluster 6 · high building coverage / retail-rich
C009_030,9,30,0.289163,81.0,10420.536443,52.333498,0.036037,280.118539,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,349.499343,441.768891,506.579357,384.82385,546.126801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890246,6.536951,7,24.207775,5,0.007788,0.001009,1,-3.170289,-1.550158,Cluster 1 · market-distant / service-light
C010_001,10,1,0.355318,1764.0,117284.724107,48.862061,0.330084,4964.567854,54,151.976567,2,5.628762,2,5.628762,11,30.95819,5,14.071904,0,0.0,3,8.443143,0,0.0,31,87.245807,57.280343,244.132179,147.72676,1106.917301,408.322554,0.0,0.0,0.0,0.0,0.018181,0.0,0.0,0.018181,7.024002,19.768217,54,151.976567,5,0.007788,0.001273,3,1.080579,-2.990375,Cluster 3 · building-dense / limited recreation POIs
C010_002,10,2,0.5625,1385.0,120501.727596,64.394118,0.214225,2462.222222,35,62.222222,0,0.0,6,10.666667,1,1.777778,5,8.888889,0,0.0,3,5.333333,1,1.777778,19,33.777778,636.08858,305.057645,320.833537,303.756805,500.835573,0.0,0.0,0.0,0.0,0.008182,0.0,0.0,0.008182,8.827628,15.69356,88,156.444444,7,0.010903,0.003799,3,-0.095541,-1.401913,Cluster 3 · building-dense / limited recreation POIs
C010_003,10,3,0.5625,2047.0,239059.754571,85.022761,0.424995,3639.111111,312,554.666667,5,8.888889,30,53.333333,56,99.555556,65,115.555556,3,5.333333,11,19.555556,6,10.666667,136,241.777778,438.270163,134.864288,101.900535,12.710283,249.668588,0.0,0.0,0.0,0.0,0.069546,0.0,0.0,0.069546,11.631475,20.678177,110,195.555556,8,0.012461,0.007908,2,4.380989,-0.601353,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_004,10,4,0.5625,876.0,193549.079669,140.606271,0.344087,1557.333333,333,592.0,20,35.555556,41,72.888889,43,76.444444,40,71.111111,2,3.555556,28,49.777778,5,8.888889,154,273.777778,23.973485,53.814237,63.482499,102.607645,259.630381,0.084138,0.0,0.0,0.310263,0.028522,0.0,0.0,0.422923,10.911574,19.398354,92,163.555556,8,0.012461,0.011869,2,5.149732,-0.110759,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_005,10,5,0.5625,415.0,116819.386491,162.49133,0.207679,737.777778,597,1061.333333,4,7.111111,50,88.888889,22,39.111111,259,460.444444,7,12.444444,11,19.555556,9,16.0,235,417.777778,98.684783,128.730541,168.424425,262.316901,187.444588,0.161423,0.0,0.0,0.59045,0.089212,0.0,0.005383,0.846469,12.782361,22.724197,113,200.888889,8,0.012461,0.015305,2,4.400804,0.411004,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_006,10,6,0.5625,947.0,241132.112584,163.317874,0.428679,1683.555556,1946,3459.555556,23,40.888889,97,172.444444,49,87.111111,925,1644.444444,25,44.444444,21,37.333333,10,17.777778,796,1415.111111,127.887225,50.591208,23.464044,191.964703,55.610131,0.003707,0.0,0.0,0.120579,0.01993,0.0,0.0,0.144216,13.151286,23.380063,86,152.888889,8,0.012461,0.018842,2,6.527374,-0.011212,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_007,10,7,0.5625,1467.0,274096.510835,145.722092,0.487283,2608.0,695,1235.555556,63,112.0,53,94.222222,43,76.444444,95,168.888889,8,14.222222,26,46.222222,3,5.333333,404,718.222222,96.99517,11.554949,21.234063,328.828768,132.070954,0.0,0.0,0.0,0.0,0.004159,0.0,0.0,0.004159,11.177682,19.871434,77,136.888889,8,0.012461,0.021934,2,5.853524,-0.244934,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_008,10,8,0.5625,1576.0,250929.334333,120.490882,0.446097,2801.777778,1167,2074.666667,72,128.0,188,334.222222,59,104.888889,194,344.888889,12,21.333333,29,51.555556,13,23.111111,600,1066.666667,26.88631,17.437343,26.298983,427.461431,22.018498,0.0,0.000372,0.0,0.02527,0.000239,0.0,1.8e-05,0.025898,12.136504,21.576007,88,156.444444,8,0.012461,0.024972,2,7.112807,0.077537,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_009,10,9,0.5625,1246.0,225660.231568,112.164474,0.401174,2215.111111,920,1635.555556,37,65.777778,173,307.555556,55,97.777778,105,186.666667,11,19.555556,32,56.888889,22,39.111111,485,862.222222,29.036014,11.727669,24.271666,172.221845,134.678175,0.007564,0.0,0.002207,0.022896,0.087449,0.0,0.075989,0.196106,12.142734,21.587083,87,154.666667,8,0.012461,0.027589,2,6.890232,0.504538,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_010,10,10,0.5625,562.0,117396.080462,156.373738,0.208704,999.111111,499,887.111111,12,21.333333,31,55.111111,17,30.222222,73,129.777778,5,8.888889,17,30.222222,9,16.0,335,595.555556,268.382773,176.866096,25.524163,275.991457,263.492979,0.0,0.0,0.0,0.000467,0.238905,0.0,0.007472,0.246845,13.251115,23.557538,70,124.444444,8,0.012461,0.030009,2,4.194931,1.168698,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_011,10,11,0.5625,84.0,42972.644821,88.465317,0.076396,149.333333,47,83.555556,0,0.0,5,8.888889,4,7.111111,5,8.888889,2,3.555556,4,7.111111,0,0.0,27,48.0,525.975738,312.014977,123.562155,683.575682,298.364435,0.0,0.0,0.0,0.0,0.308597,0.0,0.0,0.308597,5.147292,9.150741,25,44.444444,8,0.012461,0.032033,3,0.173539,2.033667,Cluster 3 · building-dense / limited recreation POIs
C010_012,10,12,0.5625,140.0,38795.679555,107.564853,0.06897,248.888889,8,14.222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,7,12.444444,478.12071,490.750253,498.753501,575.392921,458.619079,0.0,0.0,0.0,0.001191,0.037017,0.0,0.041625,0.079833,3.434721,6.10617,14,24.888889,8,0.012461,0.033784,5,-2.09512,1.619892,Cluster 5 · limited retail / low building coverage
C010_013,10,13,0.5625,888.0,134240.262642,109.918738,0.238649,1578.666667,61,108.444444,7,12.444444,2,3.555556,3,5.333333,7,12.444444,0,0.0,5,8.888889,2,3.555556,35,62.222222,355.525956,257.732605,203.622481,356.120269,401.008201,0.0,0.0,0.0,0.0,0.001586,0.0,0.016804,0.01839,7.911601,14.065069,58,103.111111,8,0.012461,0.035075,3,1.249248,0.774883,Cluster 3 · building-dense / limited recreation POIs
C010_014,10,14,0.5625,1978.0,238747.199883,90.067877,0.424439,3516.444444,273,485.333333,16,28.444444,20,35.555556,33,58.666667,55,97.777778,1,1.777778,6,10.666667,3,5.333333,139,247.111111,123.750969,89.682206,178.284174,172.510987,156.342358,0.0,0.0,0.0,0.0,0.011465,0.0,0.0,0.011465,12.164274,21.625375,98,174.222222,8,0.012461,0.036117,6,4.103023,0.424335,Cluster 6 · high building coverage / retail-rich
C010_015,10,15,0.5625,1590.0,182994.172329,73.903857,0.325323,2826.666667,205,364.444444,15,26.666667,32,56.888889,25,44.444444,29,51.555556,2,3.555556,8,14.222222,2,3.555556,92,163.555556,98.372513,175.339274,128.3605,207.994236,183.815707,0.0,0.021673,0.0,0.019731,0.017024,0.0,0.0,0.058428,11.87041,21.102952,84,149.333333,8,0.012461,0.036746,6,3.875045,0.770909,Cluster 6 · high building coverage / retail-rich
C010_016,10,16,0.5625,1131.0,172366.676221,52.245033,0.30643,2010.666667,59,104.888889,5,8.888889,8,14.222222,2,3.555556,5,8.888889,4,7.111111,4,7.111111,0,0.0,31,55.111111,216.683516,121.80183,331.075113,337.407449,239.795416,0.0,0.001333,0.054153,0.0,0.011987,0.0,0.0,0.067473,8.946505,15.904897,66,117.333333,8,0.012461,0.036997,6,1.813813,0.67175,Cluster 6 · high building coverage / retail-rich
C010_017,10,17,0.5625,1974.0,159126.15544,54.143869,0.282891,3509.333333,21,37.333333,2,3.555556,5,8.888889,1,1.777778,6,10.666667,0,0.0,1,1.777778,1,1.777778,5,8.888889,353.269735,285.134588,472.46137,958.445489,421.996413,0.029448,0.0,0.0,0.000526,0.0,0.0,0.0,0.029973,6.990556,12.427656,49,87.111111,8,0.012461,0.036858,3,0.320431,0.577187,Cluster 3 · building-dense / limited recreation POIs
C010_018,10,18,0.5625,1419.0,117826.261186,47.721093,0.209469,2522.666667,59,104.888889,0,0.0,3,5.333333,13,23.111111,8,14.222222,2,3.555556,0,0.0,0,0.0,33,58.666667,494.894078,340.131057,341.292528,916.207651,247.642332,0.206773,0.0,0.007995,0.000196,0.003717,0.0,0.000313,0.218994,10.350871,18.401548,66,117.333333,8,0.012461,0.0364,3,0.460264,0.624619,Cluster 3 · building-dense / limited recreation POIs
C010_019,10,19,0.5625,708.0,82289.768085,68.275082,0.146293,1258.666667,31,55.111111,3,5.333333,4,7.111111,1,1.777778,7,12.444444,0,0.0,1,1.777778,0,0.0,15,26.666667,358.730417,191.908253,254.429749,763.564075,507.716564,0.003074,0.0,0.0,0.000175,0.0,0.0,0.000741,0.00399,5.626767,10.003142,30,53.333333,8,0.012461,0.035461,3,-0.049196,0.946254,Cluster 3 · building-dense / limited recreation POIs
C010_020,10,20,0.5625,1031.0,113206.944164,67.893487,0.201257,1832.888889,29,51.555556,0,0.0,4,7.111111,0,0.0,8,14.222222,1,1.777778,2,3.555556,0,0.0,14,24.888889,601.952606,163.238409,263.749915,428.923133,118.218943,0.009374,0.0,0.0,0.0,0.0,0.0,0.01029,0.019664,8.14435,14.478844,58,103.111111,8,0.012461,0.034102,3,0.404853,0.70175,Cluster 3 · building-dense / limited recreation POIs
C010_021,10,21,0.5625,911.0,108319.342471,72.598654,0.192568,1619.555556,37,65.777778,1,1.777778,0,0.0,1,1.777778,6,10.666667,0,0.0,0,0.0,2,3.555556,27,48.0,1030.091527,633.390648,96.122358,341.534061,648.949411,0.007701,0.0,0.0,0.0,0.000422,0.0,0.13308,0.141203,5.795687,10.303443,29,51.555556,8,0.012461,0.032374,3,-0.460032,0.830716,Cluster 3 · building-dense / limited recreation POIs
C010_022,10,22,0.5625,1223.0,100057.448816,59.633544,0.17788,2174.222222,17,30.222222,1,1.777778,1,1.777778,2,3.555556,3,5.333333,0,0.0,1,1.777778,0,0.0,9,16.0,1320.75503,476.86723,478.370452,468.477155,450.422151,0.0,0.0,0.0,0.0,0.001337,0.0,0.00155,0.002887,5.30108,9.424142,29,51.555556,8,0.012461,0.030263,3,-0.864632,0.604475,Cluster 3 · building-dense / limited recreation POIs
C010_023,10,23,0.5625,1058.0,105519.001329,73.817158,0.187589,1880.888889,28,49.777778,2,3.555556,3,5.333333,2,3.555556,10,17.777778,1,1.777778,0,0.0,1,1.777778,9,16.0,851.626012,297.241239,309.633335,1203.036232,398.259304,0.0,0.0,0.0,0.0,0.001229,0.0,0.0,0.001229,5.798949,10.309242,28,49.777778,8,0.012461,0.027732,3,-0.164122,0.516088,Cluster 3 · building-dense / limited recreation POIs
C010_024,10,24,0.5625,706.0,71551.560238,79.918343,0.127203,1255.111111,26,46.222222,1,1.777778,2,3.555556,3,5.333333,3,5.333333,3,5.333333,1,1.777778,1,1.777778,12,21.333333,363.910454,344.270762,569.834803,719.867042,139.397898,0.0,0.0,0.0,0.0,0.027133,0.0,0.0,0.027133,5.706593,10.145054,24,42.666667,8,0.012461,0.024927,3,0.127579,0.769556,Cluster 3 · building-dense / limited recreation POIs
C010_025,10,25,0.5625,1582.0,217354.980931,133.960679,0.386409,2812.444444,462,821.333333,18,32.0,62,110.222222,42,74.666667,74,131.555556,5,8.888889,5,8.888889,6,10.666667,250,444.444444,112.603254,132.544459,138.842946,30.339979,260.363122,0.049821,0.0,0.0,0.015365,0.005005,0.0,0.0,0.070192,10.584355,18.81663,63,112.0,8,0.012461,0.021704,2,4.690937,0.101937,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_026,10,26,0.5625,1559.0,260356.218496,151.230519,0.462855,2771.555556,904,1607.111111,30,53.333333,100,177.777778,63,112.0,142,252.444444,14,24.888889,9,16.0,21,37.333333,525,933.333333,135.464866,82.597761,77.979605,139.773978,126.185528,0.007762,0.0,0.0,0.0,0.036971,0.0,0.0,0.044733,14.916653,26.518494,90,160.0,8,0.012461,0.018202,2,5.770272,-0.216493,Cluster 2 · recreation/culture-rich / transport-POI-rich
C010_027,10,27,0.5625,2008.0,227781.598186,83.998215,0.404945,3569.777778,137,243.555556,2,3.555556,14,24.888889,8,14.222222,23,40.888889,1,1.777778,2,3.555556,2,3.555556,85,151.111111,442.751017,142.670159,88.772832,468.189348,346.092943,0.053993,0.0,0.0,0.0,0.0,0.0,0.0,0.053993,10.589336,18.825486,67,119.111111,8,0.012461,0.014444,6,2.125951,-0.67835,Cluster 6 · high building coverage / retail-rich
C010_028,10,28,0.5625,2263.0,213334.753087,63.238268,0.379262,4023.111111,65,115.555556,1,1.777778,9,16.0,1,1.777778,18,32.0,0,0.0,4,7.111111,0,0.0,32,56.888889,445.221364,277.260645,273.696169,687.149685,405.772486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.464975,16.826623,64,113.777778,8,0.012461,0.010406,3,0.611427,-0.993603,Cluster 3 · building-dense / limited recreation POIs
C010_029,10,29,0.5625,2284.0,197820.083821,52.277671,0.35168,4060.444444,119,211.555556,9,16.0,10,17.777778,7,12.444444,15,26.666667,6,10.666667,1,1.777778,2,3.555556,69,122.666667,277.475121,137.788909,109.116187,556.10785,125.080702,0.0,0.0,0.0,0.0,0.004915,0.0,0.0,0.004915,11.632089,20.67927,73,129.777778,8,0.012461,0.005955,6,2.486374,-0.933465,Cluster 6 · high building coverage / retail-rich
C010_030,10,30,0.278831,277.0,27896.615025,51.324378,0.100049,993.434691,3,10.75922,1,3.586407,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.172814,312.630845,262.732971,581.631577,526.173653,264.128986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457202,8.812525,6,21.518441,5,0.007788,0.001059,1,-2.167544,-1.964009,Cluster 1 · market-distant / service-light
C011_000,11,0,0.273677,1496.0,125241.390145,60.162413,0.457624,5466.292556,37,135.195738,4,14.615755,3,10.961817,1,3.653939,6,21.923633,0,0.0,2,7.307878,0,0.0,21,76.732716,285.578966,135.782514,23.566507,1150.900167,524.274854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029027,25.683636,40,146.157555,4,0.006231,0.000113,3,1.273407,-3.94791,Cluster 3 · building-dense / limited recreation POIs
C011_001,11,1,0.5625,2287.0,225744.287934,67.863179,0.401323,4065.777778,213,378.666667,9,16.0,20,35.555556,24,42.666667,50,88.888889,5,8.888889,7,12.444444,2,3.555556,96,170.666667,171.614054,35.887993,105.821788,1135.173073,305.601055,0.0,0.0,0.0,0.0,0.013635,0.0,0.0,0.013635,13.060932,23.219434,100,177.777778,7,0.010903,0.002449,6,3.294816,-1.866199,Cluster 6 · high building coverage / retail-rich
C011_002,11,2,0.5625,1641.0,182514.086388,74.636357,0.324469,2917.333333,153,272.0,4,7.111111,10,17.777778,15,26.666667,34,60.444444,2,3.555556,8,14.222222,1,1.777778,79,140.444444,163.830272,90.582528,163.830272,468.483052,359.917891,0.0,0.0,0.0,0.0,0.005436,0.0,0.0,0.005436,8.720109,15.502415,72,128.0,8,0.012461,0.006293,6,2.419781,-0.855103,Cluster 6 · high building coverage / retail-rich
C011_003,11,3,0.5625,2158.0,263415.421094,86.293357,0.468294,3836.444444,532,945.777778,11,19.555556,21,37.333333,27,48.0,177,314.666667,18,32.0,18,32.0,12,21.333333,248,440.888889,146.854321,51.22084,71.268398,333.302663,38.44239,0.0,0.0,0.0,0.0,0.024254,0.0,3.9e-05,0.024292,9.760523,17.352041,96,170.666667,8,0.012461,0.00956,2,5.257298,-0.690173,Cluster 2 · recreation/culture-rich / transport-POI-rich
C011_004,11,4,0.5625,713.0,179942.529257,103.090866,0.319898,1267.555556,210,373.333333,19,33.777778,45,80.0,7,12.444444,11,19.555556,3,5.333333,14,24.888889,2,3.555556,109,193.777778,111.483588,65.681194,64.799882,35.213002,274.651982,0.028822,0.000357,0.0,0.522434,0.076763,0.0,0.0,0.628376,10.078614,17.917536,73,129.777778,8,0.012461,0.013386,2,4.284536,0.207007,Cluster 2 · recreation/culture-rich / transport-POI-rich
C011_005,11,5,0.5625,242.0,109762.292909,196.446347,0.195133,430.222222,275,488.888889,8,14.222222,85,151.111111,6,10.666667,22,39.111111,1,1.777778,19,33.777778,10,17.777778,124,220.444444,33.826722,33.173772,141.394878,289.166325,258.243578,0.380191,4.8e-05,0.0,0.785498,0.234416,0.0,0.014433,1.0,14.17888,25.206898,150,266.666667,8,0.012461,0.017085,2,4.395166,0.752739,Cluster 2 · recreation/culture-rich / transport-POI-rich
C011_006,11,6,0.5625,401.0,146424.874631,148.959174,0.260311,712.888889,587,1043.555556,45,80.0,99,176.0,32,56.888889,117,208.0,5,8.888889,23,40.888889,9,16.0,257,456.888889,86.570641,94.777528,117.111294,191.799119,266.048778,0.051983,0.038687,0.005148,0.421669,0.191352,0.0,0.031293,0.740132,11.49906,20.442774,86,152.888889,8,0.012461,0.020384,2,5.273092,0.998366,Cluster 2 · recreation/culture-rich / transport-POI-rich
C011_007,11,7,0.5625,970.0,216729.274173,148.396921,0.385296,1724.444444,1487,2643.555556,43,76.444444,86,152.888889,71,126.222222,383,680.888889,21,37.333333,30,53.333333,11,19.555556,842,1496.888889,40.099031,107.368842,119.299295,182.185993,68.084109,0.059352,0.000891,0.001231,0.003129,0.029235,0.0,0.000123,0.093962,12.468339,22.165936,99,176.0,8,0.012461,0.023619,2,6.231257,0.249289,Cluster 2 · recreation/culture-rich / transport-POI-rich
C011_008,11,8,0.5625,694.0,212103.108,121.232342,0.377072,1233.777778,1300,2311.111111,20,35.555556,76,135.111111,68,120.888889,381,677.333333,14,24.888889,45,80.0,17,30.222222,679,1207.111111,34.650765,71.537672,47.158755,211.95139,101.234345,0.0,0.0,0.003537,0.007515,0.012602,0.0,0.0,0.023654,13.558205,24.103475,89,158.222222,8,0.012461,0.026463,2,6.295423,0.416684,Cluster 2 · recreation/culture-rich / transport-POI-rich
C011_009,11,9,0.5625,981.0,165831.684279,89.436027,0.294812,1744.0,340,604.444444,11,19.555556,69,122.666667,21,37.333333,40,71.111111,11,19.555556,9,16.0,6,10.666667,173,307.555556,335.467449,62.550286,97.398834,188.544203,401.243235,0.000387,0.002606,0.0,0.095457,0.017201,0.0,0.0,0.11565,11.325065,20.133449,48,85.333333,8,0.012461,0.029095,2,4.144247,0.627012,Cluster 2 · recreation/culture-rich / transport-POI-rich
C011_010,11,10,0.5625,1370.0,196479.747677,81.595487,0.349297,2435.555556,220,391.111111,4,7.111111,14,24.888889,9,16.0,45,80.0,0,0.0,8,14.222222,4,7.111111,136,241.777778,298.067238,73.55532,107.191938,213.73478,473.62798,0.0,0.0,0.0,0.0,0.061761,0.0,0.0,0.061761,12.967194,23.052789,53,94.222222,8,0.012461,0.031372,6,2.933303,0.404528,Cluster 6 · high building coverage / retail-rich
C011_011,11,11,0.5625,1362.0,186020.070565,96.893871,0.330702,2421.333333,195,346.666667,4,7.111111,18,32.0,23,40.888889,33,58.666667,3,5.333333,10,17.777778,5,8.888889,99,176.0,114.184038,58.448031,158.686026,76.849588,77.494578,0.0,0.0,0.0,0.002654,0.053644,0.0,0.0,0.056297,13.919859,24.746416,81,144.0,8,0.012461,0.033379,6,4.31798,0.725991,Cluster 6 · high building coverage / retail-rich
C011_012,11,12,0.5625,678.0,159340.459428,165.603728,0.283272,1205.333333,754,1340.444444,17,30.222222,57,101.333333,34,60.444444,86,152.888889,8,14.222222,13,23.111111,7,12.444444,532,945.777778,48.318574,80.89991,85.102253,326.028699,148.087554,0.344185,0.0,0.061871,0.089538,0.057712,0.0,0.0,0.553305,10.782971,19.169726,59,104.888889,8,0.012461,0.034948,2,5.020701,0.93809,Cluster 2 · recreation/culture-rich / transport-POI-rich
C011_013,11,13,0.5625,591.0,128247.484056,183.961189,0.227996,1050.666667,361,641.777778,9,16.0,20,35.555556,6,10.666667,18,32.0,11,19.555556,10,17.777778,2,3.555556,285,506.666667,162.748399,176.078599,88.007512,543.841682,110.910139,0.293187,0.000327,0.0,0.006183,0.031229,0.0,0.0,0.330925,8.640604,15.361074,62,110.222222,8,0.012461,0.036254,6,3.363238,1.053495,Cluster 6 · high building coverage / retail-rich
C011_014,11,14,0.5625,479.0,116771.36359,155.599242,0.207594,851.555556,77,136.888889,3,5.333333,12,21.333333,2,3.555556,7,12.444444,2,3.555556,2,3.555556,2,3.555556,47,83.555556,207.944664,142.014677,84.057026,596.330248,244.683741,0.0,0.0,0.0,0.106877,0.079394,0.0,0.0,0.186271,10.236793,18.198743,60,106.666667,8,0.012461,0.037188,6,2.018912,1.252601,Cluster 6 · high building coverage / retail-rich
C011_015,11,15,0.5625,937.0,130340.032829,63.646436,0.231716,1665.777778,176,312.888889,7,12.444444,11,19.555556,10,17.777778,26,46.222222,0,0.0,9,16.0,3,5.333333,110,195.555556,82.513821,343.596051,301.391529,725.435342,817.012729,0.0,0.0,0.0,0.004286,0.32166,0.0,0.046401,0.372348,9.399784,16.710726,51,90.666667,8,0.012461,0.037751,6,2.19365,1.450749,Cluster 6 · high building coverage / retail-rich
C011_016,11,16,0.5625,1069.0,111483.364609,42.627806,0.198193,1900.444444,102,181.333333,4,7.111111,16,28.444444,5,8.888889,20,35.555556,1,1.777778,5,8.888889,2,3.555556,49,87.111111,361.751059,178.525621,361.751059,455.98522,608.5912,0.0027,0.0,0.0,0.0,0.088149,0.0,0.0,0.090849,9.42343,16.752765,51,90.666667,8,0.012461,0.037923,6,1.790756,1.05507,Cluster 6 · high building coverage / retail-rich
C011_017,11,17,0.5625,2217.0,137015.536823,28.040723,0.243583,3941.333333,47,83.555556,4,7.111111,8,14.222222,2,3.555556,7,12.444444,1,1.777778,2,3.555556,1,1.777778,22,39.111111,487.53439,170.610497,269.607107,1000.153206,160.017232,0.221391,0.0,0.0,0.016825,0.059316,0.0,0.0,0.297531,9.741551,17.318313,58,103.111111,8,0.012461,0.037788,3,1.443672,0.712163,Cluster 3 · building-dense / limited recreation POIs
