cell_id,grid_x,grid_y,area_km2,building_count,building_footprint_m2,median_building_footprint_m2,building_footprint_share,building_density_km2,poi_count,poi_density_km2,poi_healthcare,poi_healthcare_density_km2,poi_education,poi_education_density_km2,poi_food_drink,poi_food_drink_density_km2,poi_retail_markets,poi_retail_markets_density_km2,poi_transport,poi_transport_density_km2,poi_civic_religious,poi_civic_religious_density_km2,poi_recreation_culture,poi_recreation_culture_density_km2,poi_other,poi_other_density_km2,distance_healthcare_m,distance_education_m,distance_market_m,distance_park_m,distance_transport_m,landuse_residential_share,landuse_commercial_share,landuse_industrial_share,landuse_institutional_share,landuse_green_share,landuse_transport_share,landuse_other_share,mapped_landuse_share,road_length_km,road_density_km_km2,intersection_count,intersection_density_km2,cell_neighbor_count,cell_degree_centrality,cell_betweenness_centrality,cluster_id,pca_1,pca_2,urban_class,walk_node,walk_snap_distance_m,walk_distance_healthcare_m,walk_minutes_healthcare,walk_unreachable_healthcare,walk_distance_education_m,walk_minutes_education,walk_unreachable_education,walk_distance_market_m,walk_minutes_market,walk_unreachable_market,walk_distance_park_m,walk_minutes_park,walk_unreachable_park,walk_distance_transport_m,walk_minutes_transport,walk_unreachable_transport,walk_healthcare_10min_count,walk_healthcare_15min_count,walk_healthcare_30min_count,walk_education_10min_count,walk_education_15min_count,walk_education_30min_count,walk_market_10min_count,walk_market_15min_count,walk_market_30min_count,walk_park_10min_count,walk_park_15min_count,walk_park_30min_count,walk_transport_10min_count,walk_transport_15min_count,walk_transport_30min_count,drive_node,drive_minutes_healthcare,walk_drive_ratio_healthcare,drive_minutes_education,walk_drive_ratio_education,drive_minutes_market,walk_drive_ratio_market,drive_minutes_park,walk_drive_ratio_park,drive_minutes_transport,walk_drive_ratio_transport,built_intensity_proxy,service_gap_score,service_desert_score,largest_service_gap,walk_unreachable_service_count,heat_exposure_score,air_exposure_score,green_deficit_score,environmental_burden_score
C011_025,11,25,0.5625,1229.0,218211.357056,164.033407,0.387931,2184.888889,729,1296.0,27,48.0,55,97.777778,107,190.222222,125,222.222222,5,8.888889,7,12.444444,8,14.222222,395,702.222222,187.937223,30.226455,52.429858,218.165021,204.923184,0.001124,0.0,0.0,0.0,0.002215,0.0,0.0,0.003339,15.312615,27.222427,119,211.555556,8,0.012461,0.022124,2,5.22826,-0.137015,Cluster 2 · recreation/culture-rich / transport-POI-rich,32010,14.277661,248.71134,3.108892,False,14.277661,0.178471,False,66.870684,0.835884,False,276.276702,3.453459,False,582.518628,7.281483,False,25,57,146,91,228,607,65,138,378,3,13,34,11,38,107,1683090849,0.542916,5.726286,0.0,,0.121546,6.877091,0.59942,5.761339,1.316738,5.52994,73.043027,6.852644,5.744285,healthcare,0,78.142,74.417,29.036,64.562
C011_026,11,26,0.5625,1200.0,229192.501499,171.797986,0.407453,2133.333333,1031,1832.888889,49,87.111111,85,151.111111,131,232.888889,180,320.0,15,26.666667,7,12.444444,16,28.444444,548,974.222222,67.826774,41.334837,59.527373,118.978681,110.481375,0.020958,0.0,0.0,0.0,0.021717,0.0,0.0,0.042675,13.821559,24.57166,88,156.444444,8,0.012461,0.018567,2,6.15796,-0.062722,Cluster 2 · recreation/culture-rich / transport-POI-rich,32135,72.835373,142.634098,1.782926,False,72.835373,0.910442,False,72.835373,0.910442,False,177.425555,2.217819,False,132.039204,1.65049,False,44,76,153,119,287,599,70,153,386,6,22,31,22,44,111,391665015,0.162217,10.990997,0.0,,0.0,,0.241714,9.175402,0.137594,11.995389,76.879212,5.268274,4.537434,healthcare,0,76.314,71.267,13.834,58.928
C011_027,11,27,0.5625,1086.0,184813.818567,163.254989,0.328558,1930.666667,591,1050.666667,36,64.0,59,104.888889,53,94.222222,87,154.666667,9,16.0,5,8.888889,7,12.444444,335,595.555556,131.22063,103.324299,106.402156,378.992499,210.030724,0.008119,0.0,0.0,0.05369,0.004959,0.0,0.0,0.066769,10.954797,19.475195,49,87.111111,8,0.012461,0.014747,2,4.368895,-0.179087,Cluster 2 · recreation/culture-rich / transport-POI-rich,32212,65.699578,284.522468,3.556531,False,253.915295,3.173941,False,301.310617,3.766383,False,623.601708,7.795021,False,420.791501,5.259894,False,24,41,134,69,145,509,35,87,287,1,4,30,11,28,87,4737703079,0.412485,8.622199,0.319976,9.919302,0.400881,9.395267,1.114307,6.995398,0.601332,8.747076,69.103162,21.646579,17.633714,park,0,64.689,60.498,31.361,54.89
C011_028,11,28,0.5625,768.0,131922.528559,112.513447,0.234529,1365.333333,198,352.0,7,12.444444,15,26.666667,13,23.111111,28,49.777778,4,7.111111,3,5.333333,2,3.555556,126,224.0,144.112747,144.112747,144.112747,159.376322,144.112747,0.0,0.0,0.0,0.264124,0.019769,0.0,0.0,0.283893,7.937751,14.111556,29,51.555556,8,0.012461,0.010629,6,2.944989,0.10945,Cluster 6 · high building coverage / retail-rich,32216,61.255974,223.302795,2.791285,False,223.302795,2.791285,False,223.302795,2.791285,False,527.322229,6.591528,False,223.302795,2.791285,False,3,5,75,12,23,260,4,14,159,1,1,17,4,7,49,6760431979,0.147528,18.920406,0.147528,18.920406,0.147528,18.920406,0.342235,19.260252,0.147528,18.920406,48.49663,32.630249,22.546842,park,0,52.138,50.039,15.537,42.253
C011_029,11,29,0.5625,569.0,191359.447763,63.267327,0.340195,1011.555556,37,65.777778,1,1.777778,3,5.333333,0,0.0,8,14.222222,0,0.0,1,1.777778,0,0.0,24,42.666667,426.286925,362.866807,382.898522,615.397104,526.33472,0.0,0.0,0.130391,0.167388,0.057034,0.0,0.0,0.354812,6.344375,11.278889,26,46.222222,8,0.012461,0.006079,3,-0.524265,-0.640835,Cluster 3 · building-dense / limited recreation POIs,33171,47.878624,927.033871,11.587923,False,447.089008,5.588613,False,910.424229,11.380303,False,887.262223,11.090778,False,997.430803,12.467885,False,0,5,49,3,22,126,0,11,65,0,1,4,0,7,25,4986209235,,,1.261164,4.431314,1.261164,9.023653,,,,,50.622084,47.190902,33.209772,market,0,53.872,53.927,23.033,46.182
C011_030,11,30,0.268498,1092.0,57907.518297,27.88738,0.215672,4067.070581,3,11.173271,0,0.0,1,3.724424,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.448847,715.035125,224.997631,797.06977,1163.656616,755.579536,0.0,0.0,0.074927,0.0,0.0,0.0,0.0,0.074927,1.559456,5.808075,5,18.622118,5,0.007788,0.001094,1,-2.585775,-2.542874,Cluster 1 · market-distant / service-light,42587,368.256614,1496.037031,18.700463,False,746.347744,9.329347,False,1479.42739,18.492842,False,1456.265384,18.203317,False,1356.070694,16.950884,False,0,0,21,1,3,64,0,0,38,0,0,2,0,0,12,12862217662,,,2.071509,4.503648,2.071509,8.927233,,,,,61.249352,71.267496,54.697526,market,0,58.079,63.227,72.17,63.404
C012_000,12,0,0.469876,2327.0,206308.666353,64.804599,0.439071,4952.37116,47,100.026405,0,0.0,5,10.641107,3,6.384664,11,23.410435,0,0.0,1,2.128221,0,0.0,27,57.461977,523.867196,203.430945,240.09127,627.707304,711.261637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.494794,22.335245,95,202.181031,5,0.007788,0.000274,3,0.147535,-3.335993,Cluster 3 · building-dense / limited recreation POIs,3657,54.041595,970.58921,12.132365,False,269.901914,3.373774,False,403.603479,5.045043,False,941.644427,11.770555,False,992.659244,12.408241,False,0,5,19,6,16,39,6,20,47,0,2,2,0,1,6,11425010057,2.378431,5.100995,0.482982,6.985303,0.920902,5.478374,1.909787,6.163281,2.378431,5.216985,73.794712,41.047823,34.593803,healthcare,0,87.457,77.582,64.495,78.26
C012_001,12,1,0.5625,2129.0,260264.524553,79.644693,0.462692,3784.888889,102,181.333333,1,1.777778,6,10.666667,3,5.333333,34,60.444444,1,1.777778,4,7.111111,3,5.333333,50,88.888889,314.831807,105.850256,155.281404,570.161548,448.297352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.20478,21.697386,88,156.444444,8,0.012461,0.003996,6,1.927055,-1.323389,Cluster 6 · high building coverage / retail-rich,3631,18.437451,429.983905,5.374799,False,86.247153,1.078089,False,158.512461,1.981406,False,684.670419,8.55838,False,622.046069,7.775576,False,1,6,77,14,21,122,25,31,255,1,2,9,2,3,23,11425897406,0.84205,6.382993,0.145841,7.392205,0.280375,7.066981,1.396775,6.127245,1.231362,6.314614,72.913427,29.68507,24.860669,healthcare,0,87.395,74.635,63.406,76.932
C012_002,12,2,0.5625,1344.0,209592.73028,100.657992,0.372609,2389.333333,2001,3557.333333,84,149.333333,88,156.444444,52,92.444444,561,997.333333,16,28.444444,19,33.777778,10,17.777778,1171,2081.777778,59.060917,21.842787,59.060917,376.756932,190.748208,0.0,0.0,0.0,0.099427,0.031777,0.0,0.0,0.131203,12.922285,22.972951,119,211.555556,8,0.012461,0.007302,2,6.164281,-0.677118,Cluster 2 · recreation/culture-rich / transport-POI-rich,36346,35.193851,35.193851,0.439923,False,249.097852,3.113723,False,63.245338,0.790567,False,480.913824,6.011423,False,339.232473,4.240406,False,66,81,175,89,129,455,214,283,544,8,16,46,25,44,182,393358016,0.186927,2.353447,0.0,,0.244004,3.239969,1.007346,5.967587,0.467383,9.072651,60.88647,9.681182,7.409191,education,0,71.656,69.549,19.93,57.987
C012_003,12,3,0.5625,4631.0,382331.3953,55.481917,0.6797,8232.888889,573,1018.666667,14,24.888889,40,71.111111,44,78.222222,101,179.555556,11,19.555556,21,37.333333,7,12.444444,335,595.555556,73.491744,20.733781,33.004546,151.547868,64.49133,0.0,0.0,0.0,0.020888,0.038616,0.0,0.005615,0.065119,18.275326,32.489468,292,519.111111,8,0.012461,0.011142,2,6.511888,-1.258464,Cluster 2 · recreation/culture-rich / transport-POI-rich,2700,20.382287,103.249811,1.290623,False,20.382287,0.254779,False,41.409158,0.517614,False,194.341901,2.429274,False,92.155566,1.151945,False,58,104,242,111,159,573,231,331,632,15,20,56,32,80,203,2528366591,0.172999,7.460303,0.0,,0.035696,14.500797,0.295337,8.225436,0.121867,9.452474,77.319855,3.304821,2.855098,healthcare,0,90.941,87.737,10.513,69.713
C012_004,12,4,0.5625,1934.0,213328.628963,56.383243,0.379251,3438.222222,299,531.555556,29,51.555556,38,67.555556,20,35.555556,65,115.555556,2,3.555556,17,30.222222,3,5.333333,125,222.222222,84.341029,127.563933,124.536963,419.30323,150.704187,0.001151,0.0,0.0,0.423199,0.121501,0.0,6e-05,0.545912,17.225248,30.622664,232,412.444444,8,0.012461,0.014605,2,4.662893,-0.324552,Cluster 2 · recreation/culture-rich / transport-POI-rich,3052,57.904621,95.193672,1.189921,False,268.452991,3.355662,False,300.839763,3.760497,False,585.953984,7.324425,False,178.991423,2.237393,False,40,67,328,38,118,811,40,114,836,4,15,71,4,30,271,401832218,0.047161,25.231265,0.044799,74.904899,0.305996,12.289363,0.727316,10.070482,0.893428,2.504279,77.760498,15.940902,13.813796,education,0,78.033,82.006,14.082,63.436
C012_005,12,5,0.5625,183.0,90489.116565,139.087818,0.16087,325.333333,188,334.222222,6,10.666667,30,53.333333,5,8.888889,23,40.888889,2,3.555556,38,67.555556,8,14.222222,76,135.111111,303.741965,21.313794,222.452201,375.318493,329.981337,0.0,0.0,0.0,0.13839,0.404483,0.0,0.00024,0.543113,13.09238,23.275342,124,220.444444,8,0.012461,0.018192,2,3.45844,1.128449,Cluster 2 · recreation/culture-rich / transport-POI-rich,2608,34.003338,541.124626,6.764058,False,34.003338,0.425042,False,215.835097,2.697939,False,695.180845,8.689761,False,564.193936,7.052424,False,18,75,320,25,96,829,7,49,750,2,9,67,1,9,297,3014828312,0.405455,16.682615,0.259045,1.640802,0.088449,30.502886,0.405455,21.432095,0.468907,15.04012,35.381026,19.216563,11.766036,market,0,47.83,54.137,11.431,40.938
C012_006,12,6,0.5625,107.0,35488.032817,92.720046,0.06309,190.222222,132,234.666667,15,26.666667,12,21.333333,2,3.555556,13,23.111111,0,0.0,18,32.0,7,12.444444,65,115.555556,255.094403,272.773175,289.741793,45.388159,460.660975,0.004473,0.005522,0.0,0.0,1.0,0.0,0.008153,1.0,12.792068,22.741454,80,142.222222,8,0.012461,0.021592,6,2.294434,1.633023,Cluster 6 · high building coverage / retail-rich,16707,18.110863,572.375815,7.154698,False,905.529908,11.319124,False,744.878568,9.310982,False,18.110863,0.226386,False,572.375815,7.154698,False,2,43,336,0,46,833,2,20,729,3,5,58,1,4,177,9952309380,0.37622,19.017328,0.382306,29.607462,0.37622,24.748774,0.0,,0.889664,8.042025,40.020736,32.435848,20.762978,education,0,37.869,49.961,0.381,32.729
C012_007,12,7,0.5625,594.0,150698.061327,146.181376,0.267908,1056.0,415,737.777778,17,30.222222,27,48.0,15,26.666667,35,62.222222,6,10.666667,37,65.777778,3,5.333333,275,488.888889,104.967974,156.079109,192.22821,132.647694,34.094221,0.075423,0.0,0.01425,0.033336,0.03009,0.0,0.0,0.1531,9.069043,16.122743,75,133.333333,8,0.012461,0.024643,2,4.333004,0.58029,Cluster 2 · recreation/culture-rich / transport-POI-rich,16648,47.476838,125.279209,1.56599,False,125.279209,1.56599,False,401.588392,5.019855,False,125.279209,1.56599,False,125.279209,1.56599,False,8,66,366,26,122,840,9,62,518,4,7,39,3,19,148,2433739038,0.0,,0.0,,0.498619,10.067508,0.0,,0.0,,65.137377,15.007776,11.868513,market,0,53.834,59.257,11.944,45.26
C012_008,12,8,0.5625,898.0,169185.619194,135.302354,0.300774,1596.444444,504,896.0,17,30.222222,33,58.666667,43,76.444444,47,83.555556,5,8.888889,18,32.0,6,10.666667,335,595.555556,83.448779,148.636686,123.814538,157.783744,211.682031,0.006831,0.003273,0.0,0.00331,0.004822,0.0,0.0,0.018236,18.2414,32.429156,114,202.666667,8,0.012461,0.027463,2,4.586822,0.341907,Cluster 2 · recreation/culture-rich / transport-POI-rich,17687,43.652082,97.563063,1.219538,False,199.882671,2.498533,False,102.256222,1.278203,False,306.261807,3.828273,False,218.750261,2.734378,False,23,54,349,47,142,922,28,77,495,3,13,38,9,27,122,9354841428,0.091553,13.320618,0.421253,5.931201,0.421253,3.034291,1.120809,3.415634,0.788495,3.467843,66.096423,11.362753,9.051325,education,0,70.233,73.243,23.507,59.605
C012_009,12,9,0.5625,596.0,174038.553712,117.122015,0.309402,1059.555556,161,286.222222,3,5.333333,17,30.222222,9,16.0,12,21.333333,4,7.111111,14,24.888889,0,0.0,102,181.333333,285.611278,124.946907,382.978096,510.955873,211.429182,0.0,0.002682,0.0,0.109117,0.0,0.0,0.0,0.111799,11.088492,19.712874,66,117.333333,8,0.012461,0.029974,6,2.331678,0.488248,Cluster 6 · high building coverage / retail-rich,17594,2.619304,379.368889,4.742111,False,53.596123,0.669952,False,374.151202,4.67689,False,440.996357,5.512454,False,226.907484,2.836344,False,4,13,232,20,65,693,2,21,411,1,4,35,4,7,103,642586849,0.674762,7.027829,0.24932,2.687118,0.648347,7.213557,0.74825,7.367126,0.382807,7.409336,49.377916,24.688958,17.190119,market,0,64.409,55.241,61.61,60.5
C012_010,12,10,0.5625,667.0,231635.782008,163.107527,0.411797,1185.777778,212,376.888889,9,16.0,20,35.555556,9,16.0,15,26.666667,4,7.111111,10,17.777778,3,5.333333,142,252.444444,70.309887,63.7665,71.012754,268.119237,257.277439,0.028975,0.0,0.0,0.0,0.001051,0.0,0.0,0.030026,7.865914,13.983848,45,80.0,8,0.012461,0.032203,6,3.71584,0.643883,Cluster 6 · high building coverage / retail-rich,18029,53.729497,203.826458,2.547831,False,172.021436,2.150268,False,255.542375,3.19428,False,399.580311,4.994754,False,788.305489,9.853819,False,6,11,121,26,51,397,6,15,256,1,4,24,1,6,60,6333909836,0.0,,0.0,,0.255429,12.505573,0.960508,5.200114,0.486251,20.264879,71.90254,25.359642,21.084393,market,0,66.081,48.359,33.18,51.653
C012_011,12,11,0.5625,1545.0,243212.516548,94.989599,0.432378,2746.666667,370,657.777778,13,23.111111,18,32.0,24,42.666667,44,78.222222,11,19.555556,17,30.222222,7,12.444444,236,419.555556,250.493109,119.860937,209.521983,76.091596,48.49201,0.010104,0.0,0.0,0.0,0.0,0.0,0.0,0.010104,11.415078,20.293472,70,124.444444,8,0.012461,0.034024,2,4.813201,0.604335,Cluster 2 · recreation/culture-rich / transport-POI-rich,17948,26.19756,301.410557,3.767632,False,139.240506,1.740506,False,244.347694,3.054346,False,291.076426,3.638455,False,154.361838,1.929523,False,13,44,125,32,83,368,29,71,277,2,5,33,12,20,81,1551032458,0.1972,19.105667,0.261279,6.661494,0.405504,7.532228,0.277647,13.104609,0.0,,79.860031,18.225117,16.022797,market,0,80.575,66.419,47.729,67.409
C012_012,12,12,0.5625,1157.0,199849.2125,83.413656,0.355287,2056.888889,478,849.777778,26,46.222222,27,48.0,25,44.444444,46,81.777778,6,10.666667,28,49.777778,8,14.222222,312,554.666667,101.034168,148.276506,155.338551,282.410692,325.518929,0.089672,0.0,0.026106,0.027727,0.019507,0.0,0.03884,0.201852,15.527463,27.604378,88,156.444444,8,0.012461,0.035593,2,4.585479,0.597446,Cluster 2 · recreation/culture-rich / transport-POI-rich,39773,98.544914,180.76476,2.259559,False,190.050901,2.375636,False,98.544914,1.231811,False,470.324415,5.879055,False,678.202057,8.477526,False,19,45,130,20,61,399,15,53,274,3,6,24,3,14,90,6556681031,0.190936,11.834116,0.190936,12.442051,0.0,,1.376118,4.272202,1.174641,7.21712,76.101607,17.768274,15.220475,education,0,73.18,83.507,19.829,63.457
C012_013,12,13,0.5625,855.0,139585.84038,144.936949,0.248153,1520.0,586,1041.777778,12,21.333333,39,69.333333,6,10.666667,66,117.333333,11,19.555556,20,35.555556,7,12.444444,425,755.555556,161.960442,21.993162,57.737198,350.871694,46.320317,0.144873,0.0,0.0,0.017062,0.077703,0.0,0.0,0.239638,12.810979,22.775074,62,110.222222,8,0.012461,0.036814,2,5.008914,1.08902,Cluster 2 · recreation/culture-rich / transport-POI-rich,18813,45.665369,257.040175,3.213002,False,119.764214,1.497053,False,144.186548,1.802332,False,539.164422,6.739555,False,96.726808,1.209085,False,9,32,177,34,136,534,21,78,333,1,5,33,12,22,119,4927946877,0.489959,6.557695,0.171885,8.709626,0.227713,7.914916,1.14555,5.883247,0.0,,68.68844,17.19479,13.964416,park,0,59.432,63.942,13.709,49.58
C012_014,12,14,0.5625,626.0,185157.47916,258.307959,0.329169,1112.888889,1149,2042.666667,28,49.777778,104,184.888889,111,197.333333,115,204.444444,16,28.444444,18,32.0,18,32.0,739,1313.777778,90.120422,43.644366,92.021274,215.110052,124.179335,0.0,0.0,0.0,0.011854,0.084094,0.0,0.0,0.095948,15.797807,28.08499,102,181.333333,8,0.012461,0.037653,2,6.07574,1.116957,Cluster 2 · recreation/culture-rich / transport-POI-rich,22588,66.186309,140.193993,1.752425,False,148.215754,1.852697,False,148.215754,1.852697,False,539.520681,6.744009,False,277.771518,3.472144,False,26,51,179,159,225,523,66,108,326,5,11,38,22,38,108,98767926,0.093222,18.798312,0.220667,8.395882,0.220667,8.395882,0.730184,9.236046,0.26652,13.027723,50.829445,12.52916,8.832766,park,0,66.291,68.134,8.507,52.49
C012_015,12,15,0.5625,235.0,79757.013455,292.88611,0.14179,417.777778,324,576.0,5,8.888889,22,39.111111,13,23.111111,33,58.666667,4,7.111111,8,14.222222,10,17.777778,229,407.111111,142.325067,142.325067,142.325067,665.74205,340.521223,0.0,0.0,0.0,0.03954,0.532859,0.0,0.184413,0.756812,12.831752,22.812004,55,97.777778,8,0.012461,0.038131,2,3.287535,2.140317,Cluster 2 · recreation/culture-rich / transport-POI-rich,22481,119.838051,329.10903,4.113863,False,329.10903,4.113863,False,329.10903,4.113863,False,2111.262222,26.390778,False,1649.305631,20.61632,False,1,4,50,2,4,194,2,5,90,0,0,8,0,0,26,12686520152,0.0,,0.0,,0.0,,0.979095,26.954245,0.53743,38.360948,35.510627,50.466563,30.939221,park,0,46.563,54.203,18.919,42.326
C012_016,12,16,0.5625,191.0,77833.885894,166.052487,0.138371,339.555556,32,56.888889,1,1.777778,0,0.0,2,3.555556,2,3.555556,0,0.0,2,3.555556,1,1.777778,24,42.666667,389.164345,512.401161,512.401161,983.269021,492.603888,0.0,0.0,0.0,0.0,0.184362,0.0,0.095921,0.280283,11.163494,19.846211,58,103.111111,8,0.012461,0.038316,3,-0.433338,1.575438,Cluster 3 · building-dense / limited recreation POIs,40545,78.410155,468.019193,5.85024,False,590.904798,7.38631,False,600.860636,7.510758,False,1845.558274,23.069478,False,1484.618614,18.557733,False,3,6,63,15,19,236,9,11,108,0,0,11,0,0,36,6514107798,1.470261,3.979049,1.860298,3.970499,2.06243,3.641702,3.047925,7.568912,2.436833,7.615514,34.34422,51.389969,31.145678,park,0,42.916,48.305,24.697,40.247
C012_017,12,17,0.5625,346.0,105750.219412,116.62918,0.188,615.111111,22,39.111111,2,3.555556,1,1.777778,1,1.777778,0,0.0,1,1.777778,0,0.0,2,3.555556,15,26.666667,272.535073,305.19592,654.961642,1109.114493,591.731512,0.0,0.0,0.0,0.119913,0.018284,0.0,0.0,0.138198,11.835247,21.040439,65,115.555556,8,0.012461,0.038062,3,-0.212493,1.190948,Cluster 3 · building-dense / limited recreation POIs,22306,34.88955,466.488467,5.831106,False,411.489887,5.143624,False,1094.648538,13.683107,False,1465.73893,18.321737,False,734.487449,9.181093,False,2,5,39,4,29,113,0,7,69,0,0,5,1,3,18,2869303557,0.334179,17.44904,0.939901,5.472516,1.661951,8.233159,1.911844,9.583282,1.300751,7.058302,39.372732,50.777605,32.30656,park,0,50.684,53.748,37.644,48.496
C012_018,12,18,0.5625,449.0,104888.58788,121.543456,0.186469,798.222222,61,108.444444,4,7.111111,10,17.777778,0,0.0,3,5.333333,0,0.0,5,8.888889,0,0.0,39,69.333333,497.008992,99.332003,249.948475,765.446356,635.454479,0.0,0.0,0.0,0.0,0.082026,0.0,0.793461,0.875487,11.852424,21.070977,58,103.111111,8,0.012461,0.037438,3,0.540474,0.965693,Cluster 3 · building-dense / limited recreation POIs,21922,29.580458,575.999312,7.199991,False,149.992817,1.87491,False,388.008151,4.850102,False,1048.420665,13.105258,False,899.9657,11.249571,False,2,5,20,11,18,77,3,9,38,0,1,1,0,3,9,4849107633,0.828678,8.688524,0.250706,7.478534,0.605557,8.009327,1.758118,7.454142,1.614641,6.967227,41.083463,40.163297,25.965603,park,0,50.156,55.778,24.067,45.601
C012_019,12,19,0.5625,280.0,62071.834672,93.267631,0.11035,497.777778,6,10.666667,0,0.0,3,5.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,5.333333,755.223778,382.279532,449.244726,762.310718,757.229697,0.0,0.0,0.0,0.01614,0.094421,0.0,0.998449,1.0,6.116423,10.87364,45,80.0,8,0.012461,0.036442,5,-1.723544,1.375425,Cluster 5 · limited retail / low building coverage,40439,153.518991,1240.911385,15.511392,False,567.45119,7.09314,False,883.06174,11.038272,False,1637.350131,20.466877,False,1754.90718,21.93634,False,0,0,11,4,7,42,0,1,21,0,0,2,0,0,5,4954054557,2.138812,7.252339,1.733017,4.092944,1.678369,6.576786,2.364197,8.657009,2.522068,8.697758,35.018144,64.550933,39.383097,park,0,35.793,37.644,23.142,33.278
C012_020,12,20,0.5625,143.0,36241.155437,87.500285,0.064429,254.222222,12,21.333333,0,0.0,3,5.333333,0,0.0,2,3.555556,0,0.0,1,1.777778,0,0.0,6,10.666667,1034.239842,74.865643,74.867082,1304.349316,867.4447,0.0,0.0,0.0,0.00483,0.016762,0.0,0.968788,0.99038,1.004736,1.786198,2,3.555556,8,0.012461,0.035093,5,-1.754397,1.882699,Cluster 5 · limited retail / low building coverage,40454,231.216262,2100.443835,26.255548,False,615.505462,7.693818,False,931.116012,11.63895,False,2496.882581,31.211032,False,2585.016254,32.312703,False,0,0,1,1,6,16,0,1,8,0,0,0,0,0,0,4954050467,3.575899,7.342362,0.889514,8.649464,1.622515,7.173403,4.459266,6.99914,1.622515,19.915201,28.615863,69.498445,39.731926,healthcare,0,23.53,19.996,40.731,26.593
C012_021,12,21,0.5625,25.0,9116.795562,200.195711,0.016208,44.444444,2,3.555556,0,0.0,0,0.0,0,0.0,0,0.0,1,1.777778,0,0.0,0,0.0,1,1.777778,1332.453025,675.823685,675.838422,1222.405359,202.353792,0.0,0.0,0.0,0.0,0.001807,0.0,0.444233,0.44604,0.0,0.0,0,0.0,8,0.012461,0.03328,4,-3.75875,2.729226,Cluster 4 · road-sparse / intersection-sparse,40337,406.770896,2302.545157,28.781814,False,1896.584504,23.707306,False,1167.342563,14.591782,False,1468.263258,18.353291,False,406.770896,5.084636,False,0,0,1,0,0,5,0,1,3,0,0,2,1,1,2,4869126740,2.198734,13.090178,2.013926,11.771685,1.321673,11.040391,3.718143,4.936144,3.758304,1.352907,18.040435,75.816485,38.533169,education,0,12.267,11.159,50.365,21.404
C012_022,12,22,0.5625,14.0,582.100701,18.069647,0.001035,24.888889,14,24.888889,0,0.0,1,1.777778,1,1.777778,0,0.0,4,7.111111,0,0.0,1,1.777778,7,12.444444,624.556254,512.691599,512.691599,720.42324,154.635176,0.0,0.0,0.0,0.0,0.0,0.0,0.006735,0.006735,0.011781,0.020945,0,0.0,8,0.012461,0.031118,4,-2.504753,2.914041,Cluster 4 · road-sparse / intersection-sparse,31617,603.476401,4787.366155,59.842077,False,4431.100094,55.388751,False,4828.44876,60.355609,False,5067.396917,63.342461,False,4583.187249,57.289841,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901057540,3.203389,18.680864,2.190466,25.286291,2.804559,21.520533,2.286391,27.704121,0.0,,13.841369,89.793935,43.3748,education,0,10.778,11.404,66.454,24.916
C012_023,12,23,0.5625,134.0,86541.839973,113.486878,0.153852,238.222222,39,69.333333,2,3.555556,5,8.888889,2,3.555556,7,12.444444,1,1.777778,2,3.555556,0,0.0,20,35.555556,360.152696,349.24239,522.389491,603.102907,432.412792,0.0,3.8e-05,0.0,0.0,0.0,0.0,0.0,3.8e-05,2.551202,4.53547,10,17.777778,8,0.012461,0.02851,3,-0.435669,1.276716,Cluster 3 · building-dense / limited recreation POIs,34811,59.096841,415.377095,5.192214,False,264.170428,3.30213,False,1010.625448,12.632818,False,1249.573605,15.61967,False,765.363937,9.567049,False,1,3,25,2,12,107,0,4,92,0,0,5,1,26,71,484674479,0.609166,8.52348,0.0,,0.478585,26.396165,0.478585,32.637166,0.267478,35.767596,33.411094,50.466563,30.303484,park,0,37.449,23.865,64.168,39.374
C012_024,12,24,0.5625,701.0,207728.386148,210.49091,0.369295,1246.222222,538,956.444444,13,23.111111,47,83.555556,56,99.555556,89,158.222222,6,10.666667,8,14.222222,3,5.333333,316,561.777778,95.683016,60.143638,97.501811,439.28629,57.038173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.030733,24.943526,85,151.111111,8,0.012461,0.025558,2,4.661124,0.194213,Cluster 2 · recreation/culture-rich / transport-POI-rich,34698,70.649967,239.956705,2.999459,False,125.644707,1.570559,False,304.834179,3.810427,False,611.135338,7.639192,False,125.038062,1.562976,False,8,27,112,41,104,470,33,100,308,1,5,27,13,23,127,1506171502,0.392638,7.639241,0.12755,12.313325,0.542674,7.021578,1.252828,6.097556,0.126142,12.390589,54.095386,20.062208,14.536521,park,0,75.171,66.135,59.65,68.128
